ID da fila;ID do pedido;Data do pedido;Data de envio;Modo de envio;ID do cliente;Nome do cliente;Segmento;Cidade;Estado;País/Região;Região;ID do produto;Categoria;Sub-categoria;Nome do produto;Vendas;Quantidade;Desconto;Lucro
2994;MX-2021-161578;25/06/2021;27/06/2021;Primeira classe;AC-10390;Aline Correia;Varejo;Escuintla;Escuintla;Guatemala;Central;MÓV-ES-10000519;Móveis;Estantes;Sauder Par, Metal;2935,2;3;0;557,4
2995;MX-2021-161578;25/06/2021;27/06/2021;Primeira classe;AC-10390;Aline Correia;Varejo;Escuintla;Escuintla;Guatemala;Central;MAT-MA-10004123;Material de escritório;Materiais;Elite Tesouras, Aço;1237,6;4;0;0
2996;US-2019-169782;21/06/2019;25/06/2019;Classe padrão;DC-13075;Douglas Carvalho;Grande Empresa;Monterrey;Novo Leão;México;Norte;MÓV-ME-10000768;Móveis;Mesas;Bevis Mesa redonda, Retangular;5501,44;2;0,2;-962,96
2997;US-2020-113964;24/01/2020;26/01/2020;Segunda classe;JR-16000;Julieta Ribeiro;Varejo;Bahía Blanca;Província de Buenos Aires;Argentina;Sul;MÓV-ME-10001014;Móveis;Mesas;Lesro Mesa redonda, Preto;904,02;1;0,7;-1235,58
2998;US-2020-113964;24/01/2020;26/01/2020;Segunda classe;JR-16000;Julieta Ribeiro;Varejo;Bahía Blanca;Província de Buenos Aires;Argentina;Sul;MAT-EN-10002041;Material de escritório;Envelopes;Kraft Envelope kraft, Vermelho;120,12;1;0,4;15,92
2999;US-2020-113964;24/01/2020;26/01/2020;Segunda classe;JR-16000;Julieta Ribeiro;Varejo;Bahía Blanca;Província de Buenos Aires;Argentina;Sul;TEC-AC-10001621;Tecnologia;Acessórios;Memorex Mouse, Programável;474,72;4;0,4;-301,28
3000;MX-2021-105536;12/10/2021;16/10/2021;Classe padrão;FC-14290;Fernanda Castro;Pequenas e Medias Empresas;Recife;Pernambuco;Brasil;Sul;MÓV-ES-10001548;Móveis;Estantes;Sauder Gaveteiro, Preto;5601;5;0;56
3001;MX-2021-120425;02/07/2021;09/07/2021;Classe padrão;IS-15265;Isabela Santos;Grande Empresa;San Pablo de las Salinas;México;México;Norte;MÓV-MÓ-10000727;Móveis;Móveis;Rubbermaid Peso de porta, Embalagem multipack;350,88;2;0,4;40,88
3002;MX-2020-114062;27/05/2020;31/05/2020;Classe padrão;TC-20935;Tomás Cardoso;Varejo;Camaçari;Bahia;Brasil;Sul;MAT-MA-10001839;Material de escritório;Materiais;Elite Tesouras, Aço;438,6;3;0;118,2
3003;MX-2020-114062;27/05/2020;31/05/2020;Classe padrão;TC-20935;Tomás Cardoso;Varejo;Camaçari;Bahia;Brasil;Sul;MAT-CO-10004945;Material de escritório;Colchetes;Stockwell Elásticos, Tamanhos variados;90,6;1;0;4,4
3004;US-2020-113740;21/12/2020;26/12/2020;Classe padrão;EF-13510;Emily Fernandes;Grande Empresa;Ciudad Juárez;Chihuahua;México;Norte;TEC-CO-10002270;Tecnologia;Copiadoras;Hewlett Fax, Vermelho;4233,1168;2;0,002;-8,4832
3005;US-2020-113740;21/12/2020;26/12/2020;Classe padrão;EF-13510;Emily Fernandes;Grande Empresa;Ciudad Juárez;Chihuahua;México;Norte;TEC-AC-10001673;Tecnologia;Acessórios;SanDisk Teclado numérico, Econômico;738;2;0;309,6
3006;US-2021-116064;21/06/2021;25/06/2021;Classe padrão;GM-14470;Gabriela Martins;Varejo;Monterrey;Novo Leão;México;Norte;MÓV-MÓ-10000743;Móveis;Móveis;Eldon Peso de porta, Premium;975,6;5;0,4;-49,4
3007;MX-2018-137764;20/11/2018;26/11/2018;Classe padrão;GG-14770;Giovanna Gomes;Pequenas e Medias Empresas;Tegucigalpa;Francisco Morazán;Honduras;Central;TEC-TE-10002183;Tecnologia;Telefones;Apple Headset, Azul;586,08;2;0,4;87,68
3008;MX-2019-136910;15/09/2019;15/09/2019;No mesmo dia;LF-17110;Leonor Fernandes;Varejo;Betim;Minas Gerais;Brasil;Sul;MAT-EN-10000953;Material de escritório;Envelopes;Ames Malote, Vermelho;1946,4;6;0;642
3009;MX-2019-136910;15/09/2019;15/09/2019;No mesmo dia;LF-17110;Leonor Fernandes;Varejo;Betim;Minas Gerais;Brasil;Sul;MAT-CO-10002112;Material de escritório;Colchetes;Accos Grampos, Embalagem com 12;346;5;0;159
3010;MX-2020-124807;10/01/2020;12/01/2020;Segunda classe;LC-17290;Livia Carvalho;Pequenas e Medias Empresas;Tepic;Nayarit;México;Norte;MAT-CO-10004718;Material de escritório;Colchetes;Stockwell Alfinetes, Embalagem com 12;552;6;0;176,4
3011;MX-2020-124807;10/01/2020;12/01/2020;Segunda classe;LC-17290;Livia Carvalho;Pequenas e Medias Empresas;Tepic;Nayarit;México;Norte;MAT-MA-10001589;Material de escritório;Materiais;Fiskars Régua, Industrial;214;2;0;42,8
3012;US-2019-128657;06/09/2019;12/09/2019;Classe padrão;RF-20140;Ryan Fernandes;Pequenas e Medias Empresas;Tegucigalpa;Francisco Morazán;Honduras;Central;MÓV-ES-10001958;Móveis;Estantes;Dania Par, Preto;4443,12;9;0,4;-1408,68
3013;MX-2021-169768;04/06/2021;11/06/2021;Classe padrão;CF-12070;Camila Fernandes;Grande Empresa;Limeira;São Paulo;Brasil;Sul;MAT-ET-10001153;Material de escritório;Etiquetas;Avery Etiquetas para codificação colorida, Branco;88,6;1;0;0
3014;MX-2021-140438;12/12/2021;14/12/2021;Primeira classe;BG-11155;Beatriz Goncalves;Pequenas e Medias Empresas;Consolación del Sur;Pinar del Rio;Cuba;Caribe;MAT-CO-10001674;Material de escritório;Colchetes;Stockwell Alfinetes, Tamanhos variados;236,4;3;0;30,6
3015;MX-2021-140438;12/12/2021;14/12/2021;Primeira classe;BG-11155;Beatriz Goncalves;Pequenas e Medias Empresas;Consolación del Sur;Pinar del Rio;Cuba;Caribe;MÓV-CA-10004997;Móveis;Cadeiras;SAFCO Poltrona, Par;3091,2;1;0;278,2
3016;MX-2021-140438;12/12/2021;14/12/2021;Primeira classe;BG-11155;Beatriz Goncalves;Pequenas e Medias Empresas;Consolación del Sur;Pinar del Rio;Cuba;Caribe;MAT-FI-10003320;Material de escritório;Fichários;Ibico Divisórias, Reciclado;309;5;0;40
3017;MX-2021-140438;12/12/2021;14/12/2021;Primeira classe;BG-11155;Beatriz Goncalves;Pequenas e Medias Empresas;Consolación del Sur;Pinar del Rio;Cuba;Caribe;MAT-PA-10000202;Material de escritório;Papel;Xerox Artigos de papelaria, Reciclado;1496;5;0;688
3018;MX-2020-144309;17/08/2020;23/08/2020;Classe padrão;YB-21850;Yasmin Barbosa;Varejo;Managua;Managua;Nicarágua;Central;TEC-AC-10001631;Tecnologia;Acessórios;SanDisk Pen drive, Durável;795;3;0;15,6
3019;MX-2020-144309;17/08/2020;23/08/2020;Classe padrão;YB-21850;Yasmin Barbosa;Varejo;Managua;Managua;Nicarágua;Central;MAT-EN-10000386;Material de escritório;Envelopes;Jiffy Envelope profissional, Prata;244,8;2;0;16,8
3020;MX-2020-144309;17/08/2020;23/08/2020;Classe padrão;YB-21850;Yasmin Barbosa;Varejo;Managua;Managua;Nicarágua;Central;MAT-MA-10002428;Material de escritório;Materiais;Acme Cortador de papel, Aço;2052,4;7;0;820,4
3021;MX-2021-109148;03/06/2021;09/06/2021;Classe padrão;MC-19075;Murilo Carvalho;Varejo;Pinar del Rio;Pinar del Rio;Cuba;Caribe;TEC-TE-10001991;Tecnologia;Telefones;Cisco Telefone do escritório, Tamanho real;2725;5;0;1062
3022;MX-2021-163615;02/06/2021;02/06/2021;No mesmo dia;LF-17485;Luana Fernandes;Varejo;Bajos de Haina;San Cristóbal;República Dominicana;Caribe;MAT-PA-10002115;Material de escritório;Papel;Enermax Papel de pergaminho, Embalagem com 12;416,64;4;0,2;41,44
3023;US-2021-145387;06/11/2021;11/11/2021;Classe padrão;TA-20695;Tânia Alves;Grande Empresa;David;Chiriquí;Panamá;Central;TEC-AC-10001364;Tecnologia;Acessórios;Memorex Pen drive, Reciclado;870,72;8;0,4;-73,28
3024;MX-2020-160521;13/09/2020;15/09/2020;Segunda classe;RA-19615;Rafael Araujo;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-FI-10004625;Material de escritório;Fichários;Acco Reforço para fichário, Durável;87,04;2;0,2;13,04
3025;MX-2020-160521;13/09/2020;15/09/2020;Segunda classe;RA-19615;Rafael Araujo;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-CO-10003534;Tecnologia;Copiadoras;Sharp Copiadora para uso pessoal, Digital;636,4848;1;0,202;109,8848
3026;MX-2020-160521;13/09/2020;15/09/2020;Segunda classe;RA-19615;Rafael Araujo;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-MA-10002198;Material de escritório;Materiais;Kleencut Abridor de carta, Azul;432,96;3;0,2;102,36
3027;MX-2021-144736;31/10/2021;06/11/2021;Classe padrão;VF-21460;Vitor Fernandes;Pequenas e Medias Empresas;Teresópolis;Rio de Janeiro;Brasil;Sul;MAT-AR-10002439;Material de escritório;Armazenamento;Eldon Armários, Tamanho real;1319,6;1;0;26,2
3028;MX-2021-144736;31/10/2021;06/11/2021;Classe padrão;VF-21460;Vitor Fernandes;Pequenas e Medias Empresas;Teresópolis;Rio de Janeiro;Brasil;Sul;TEC-CO-10001366;Tecnologia;Copiadoras;Canon Copiadora para uso pessoal, Digital;3789,2064;4;0,002;637,2064
3029;MX-2021-154613;16/10/2021;21/10/2021;Classe padrão;MC-18595;Martim Cavalcanti;Pequenas e Medias Empresas;Sapucaia do Sul;Rio Grande do Sul;Brasil;Sul;MAT-AR-10000184;Material de escritório;Armazenamento;Tenex Armários, Metal;2709,6;2;0;135,2
3030;MX-2021-154613;16/10/2021;21/10/2021;Classe padrão;MC-18595;Martim Cavalcanti;Pequenas e Medias Empresas;Sapucaia do Sul;Rio Grande do Sul;Brasil;Sul;TEC-CO-10002270;Tecnologia;Copiadoras;Hewlett Fax, Vermelho;6349,6752;3;0,002;-12,7248
3031;MX-2020-117793;12/03/2020;17/03/2020;Classe padrão;KC-16240;Kaua Correia;Grande Empresa;Barranquilla;Atlántico;Colômbia;Sul;MAT-MA-10002204;Material de escritório;Materiais;Elite Régua, Retangular;140;2;0;30,8
3032;MX-2018-118633;09/06/2018;13/06/2018;Classe padrão;VC-21025;Victor Costa;Pequenas e Medias Empresas;Camagüey;Camagüey;Cuba;Caribe;MAT-FI-10000789;Material de escritório;Fichários;Acco Perfurador, Durável;210,8;1;0;31,6
3033;MX-2018-114741;02/11/2018;06/11/2018;Classe padrão;JC-15805;Julian Correia;Grande Empresa;Cidade do México;Distrito Federal;México;Norte;MAT-PA-10004538;Material de escritório;Papel;Eaton Caderno, Multicolorido;373,2;2;0;48,4
3034;MX-2018-114741;02/11/2018;06/11/2018;Classe padrão;JC-15805;Julian Correia;Grande Empresa;Cidade do México;Distrito Federal;México;Norte;MÓV-ES-10003535;Móveis;Estantes;Bush Biblioteca, Tradicional;3886,08;2;0,2;291,28
3035;MX-2021-146255;05/06/2021;10/06/2021;Classe padrão;MA-18400;Marisa Almeida;Varejo;Guantânamo;Guantânamo;Cuba;Caribe;MÓV-ES-10000469;Móveis;Estantes;Dania Biblioteca, Preto;4850;2;0;2424,8
3036;MX-2019-161452;17/05/2019;17/05/2019;No mesmo dia;NC-19150;Nicolas Castro;Varejo;Temixco;Morelos;México;Norte;MAT-MA-10003524;Material de escritório;Materiais;Kleencut Régua, Aço;259,2;3;0;87,6
3037;MX-2019-161452;17/05/2019;17/05/2019;No mesmo dia;NC-19150;Nicolas Castro;Varejo;Temixco;Morelos;México;Norte;MAT-FI-10002381;Material de escritório;Fichários;Acco Divisórias, Reciclado;238,4;4;0;52
3038;MX-2019-161452;17/05/2019;17/05/2019;No mesmo dia;NC-19150;Nicolas Castro;Varejo;Temixco;Morelos;México;Norte;MAT-CO-10004631;Material de escritório;Colchetes;Advantus Grampos, Embalagem tipo bulk;289,6;4;0;28,8
3039;MX-2021-135307;24/11/2021;26/11/2021;Primeira classe;VS-21580;Vitor Silva;Varejo;Francisco Morato;São Paulo;Brasil;Sul;TEC-TE-10000334;Tecnologia;Telefones;Samsung Telefone do escritório, Tamanhos variados;4084,2;9;0;325,8
3040;MX-2021-167164;08/11/2021;14/11/2021;Classe padrão;LB-16930;Leonardo Barros;Grande Empresa;São Paulo;São Paulo;Brasil;Sul;MAT-AC-10000237;Material de escritório;Eletrônicos;Hoover Micro-ondas, Prata;2062,6;1;0;618,6
3041;MX-2021-167164;08/11/2021;14/11/2021;Classe padrão;LB-16930;Leonardo Barros;Grande Empresa;São Paulo;São Paulo;Brasil;Sul;TEC-TE-10003100;Tecnologia;Telefones;Cisco Smart Phone, Embalagem tipo bulk;2771,4;3;0;609,6
3042;MX-2021-167164;08/11/2021;14/11/2021;Classe padrão;LB-16930;Leonardo Barros;Grande Empresa;São Paulo;São Paulo;Brasil;Sul;TEC-CO-10000130;Tecnologia;Copiadoras;Hewlett Tinta, Digital;3947,2896;4;0,002;1138,4896
3043;MX-2020-124205;06/12/2020;13/12/2020;Classe padrão;MA-17920;Manuela Almeida;Varejo;Mejicanos;San Salvador;El Salvador;Central;MAT-AR-10001323;Material de escritório;Arte;Stanley Tela, Azul;329,8;1;0;158,2
3044;MX-2020-141222;07/09/2020;07/09/2020;No mesmo dia;JL-15865;Julian Lima;Varejo;Cancún;Quintana Roo;México;Norte;MAT-CO-10003986;Material de escritório;Colchetes;Advantus Grampos, Tamanhos variados;110,8;2;0;49,6
3045;MX-2020-141222;07/09/2020;07/09/2020;No mesmo dia;JL-15865;Julian Lima;Varejo;Cancún;Quintana Roo;México;Norte;MAT-AR-10001211;Material de escritório;Arte;Stanley Marcador, Azul;1036;7;0;207,2
3046;MX-2020-141222;07/09/2020;07/09/2020;No mesmo dia;JL-15865;Julian Lima;Varejo;Cancún;Quintana Roo;México;Norte;MAT-MA-10003188;Material de escritório;Materiais;Stiletto Régua, Industrial;440;4;0;35,2
3047;MX-2020-141222;07/09/2020;07/09/2020;No mesmo dia;JL-15865;Julian Lima;Varejo;Cancún;Quintana Roo;México;Norte;MAT-PA-10002524;Material de escritório;Papel;Green Bar Cadernetas, Multicolorido;122,4;1;0;34,2
3048;MX-2019-149139;19/07/2019;22/07/2019;Primeira classe;LS-17785;Luís Sousa;Pequenas e Medias Empresas;Cidade do México;Distrito Federal;México;Norte;MAT-EN-10004392;Material de escritório;Envelopes;Ames Envelope kraft, Prata;541,8;3;0;81
3049;MX-2018-169271;03/11/2018;03/11/2018;No mesmo dia;RP-20020;Renan Pinto;Varejo;Teziutlán;Puebla;México;Norte;MAT-CO-10004279;Material de escritório;Colchetes;Stockwell Elásticos, Metal;216,8;2;0;60,4
3050;MX-2020-100678;07/12/2020;12/12/2020;Classe padrão;RA-20125;Ryan Azevedo;Pequenas e Medias Empresas;Tepic;Nayarit;México;Norte;TEC-AC-10004859;Tecnologia;Acessórios;Enermax Roteador, Durável;10341,6;6;0;3619,2
3051;MX-2020-100678;07/12/2020;12/12/2020;Classe padrão;RA-20125;Ryan Azevedo;Pequenas e Medias Empresas;Tepic;Nayarit;México;Norte;MAT-EN-10000353;Material de escritório;Envelopes;Kraft Com lacre, Conjunto de 50;502;2;0;145,2
3052;MX-2020-100678;07/12/2020;12/12/2020;Classe padrão;RA-20125;Ryan Azevedo;Pequenas e Medias Empresas;Tepic;Nayarit;México;Norte;MAT-FI-10003394;Material de escritório;Fichários;Avery Divisórias, Transparente;77,2;2;0;28,4
3053;MX-2018-155341;01/11/2018;05/11/2018;Classe padrão;VS-21115;Victor Souza;Grande Empresa;Zihuatanejo;Guerrero;México;Norte;MAT-AR-10001017;Material de escritório;Armazenamento;Smead Caixa, Industrial;225;3;0;18
3054;MX-2018-155341;01/11/2018;05/11/2018;Classe padrão;VS-21115;Victor Souza;Grande Empresa;Zihuatanejo;Guerrero;México;Norte;MÓV-ES-10002355;Móveis;Estantes;Dania Estante, Metal;1291,2;2;0,2;64,4
3055;US-2021-112627;06/03/2021;11/03/2021;Classe padrão;BC-11815;Bruno Cavalcanti;Grande Empresa;San Pedro Sula;Cortés;Honduras;Central;MAT-ET-10004879;Material de escritório;Etiquetas;Avery Etiquetas removíveis, Vermelho;168,96;4;0,4;-31,04
3056;MX-2021-146269;14/06/2021;17/06/2021;Primeira classe;DS-12775;Danilo Souza;Varejo;Cidade do México;Distrito Federal;México;Norte;MÓV-CA-10000433;Móveis;Cadeiras;Office Star Banqueta, Vermelho;1855,36;2;0,2;185,36
3057;MX-2021-146269;14/06/2021;17/06/2021;Primeira classe;DS-12775;Danilo Souza;Varejo;Cidade do México;Distrito Federal;México;Norte;MAT-MA-10001660;Material de escritório;Materiais;Elite Estilete, Industrial;486,8;2;0;97,2
3058;MX-2020-168879;09/11/2020;11/11/2020;Segunda classe;GS-14830;Giovanna Sousa;Grande Empresa;Managua;Managua;Nicarágua;Central;TEC-AC-10004148;Tecnologia;Acessórios;Belkin Teclado numérico, Durável;3477,6;9;0;1494
3059;MX-2020-168879;09/11/2020;11/11/2020;Segunda classe;GS-14830;Giovanna Sousa;Grande Empresa;Managua;Managua;Nicarágua;Central;TEC-TE-10003663;Tecnologia;Telefones;Cisco Telefone do escritório, Azul;1072,8;2;0;514,8
3060;MX-2020-168879;09/11/2020;11/11/2020;Segunda classe;GS-14830;Giovanna Sousa;Grande Empresa;Managua;Managua;Nicarágua;Central;MAT-PA-10004145;Material de escritório;Papel;Eaton Papel de pergaminho, Multicolorido;99,2;1;0;0,8
3061;MX-2020-115084;09/10/2020;13/10/2020;Classe padrão;BR-11185;Beatriz Ribeiro;Grande Empresa;Catanduva;São Paulo;Brasil;Sul;MAT-FI-10001482;Material de escritório;Fichários;Avery Pasta argolada, Durável;96;1;0;10,4
3062;MX-2020-115084;09/10/2020;13/10/2020;Classe padrão;BR-11185;Beatriz Ribeiro;Grande Empresa;Catanduva;São Paulo;Brasil;Sul;MÓV-ES-10002845;Móveis;Estantes;Dania Gaveteiro, Branco;1919,6;2;0;306,8
3063;US-2019-121741;11/12/2019;15/12/2019;Classe padrão;SS-20680;Sophia Santos;Pequenas e Medias Empresas;Buenos Aires;Cidade Autônoma de Buenos Aires;Argentina;Sul;TEC-CO-10004833;Tecnologia;Copiadoras;Hewlett Fax e copiadora, Digital;3069,8928;4;0,402;-215,7072
3064;MX-2021-140298;29/04/2021;03/05/2021;Segunda classe;CG-11935;Caio Goncalves;Varejo;Holguín;Holguín;Cuba;Caribe;MAT-ET-10000056;Material de escritório;Etiquetas;Harbour Creations Etiquetas de envio, Ajustável;187,2;3;0;24
3065;MX-2021-140298;29/04/2021;03/05/2021;Segunda classe;CG-11935;Caio Goncalves;Varejo;Holguín;Holguín;Cuba;Caribe;TEC-TE-10002304;Tecnologia;Telefones;Cisco Headset, Tamanhos variados;2434,4;4;0;292
3066;MX-2021-126564;15/05/2021;19/05/2021;Classe padrão;LC-17080;Leonor Cunha;Varejo;Tegucigalpa;Francisco Morazán;Honduras;Central;TEC-AC-10003819;Tecnologia;Acessórios;Enermax Mouse, Econômico;805,8;5;0,4;66,8
3067;MX-2019-103618;19/04/2019;22/04/2019;Segunda classe;LS-17785;Luís Sousa;Pequenas e Medias Empresas;Villa Nueva;Guatemala;Guatemala;Central;TEC-TE-10002121;Tecnologia;Telefones;Cisco Caixa de som, Tamanhos variados;14793,6;12;0;1034,4
3068;MX-2019-103618;19/04/2019;22/04/2019;Segunda classe;LS-17785;Luís Sousa;Pequenas e Medias Empresas;Villa Nueva;Guatemala;Guatemala;Central;TEC-AC-10000500;Tecnologia;Acessórios;SanDisk Teclado numérico, Programável;1895;5;0;284
3069;MX-2019-103618;19/04/2019;22/04/2019;Segunda classe;LS-17785;Luís Sousa;Pequenas e Medias Empresas;Villa Nueva;Guatemala;Guatemala;Central;MAT-EN-10000917;Material de escritório;Envelopes;Ames Fita dupla face, Reciclado;349,8;3;0;90,6
3070;MX-2018-144883;03/11/2018;09/11/2018;Classe padrão;VS-21805;Vitoria Silva;Grande Empresa;Guantânamo;Guantânamo;Cuba;Caribe;MÓV-MÓ-10002137;Móveis;Móveis;Rubbermaid Relógio de parede, Premium;325,2;1;0;133,2
3071;MX-2018-144883;03/11/2018;09/11/2018;Classe padrão;VS-21805;Vitoria Silva;Grande Empresa;Guantânamo;Guantânamo;Cuba;Caribe;MÓV-ES-10000103;Móveis;Estantes;Safco Par, Branco;6079,2;6;0;910,8
3072;MX-2018-144883;03/11/2018;09/11/2018;Classe padrão;VS-21805;Vitoria Silva;Grande Empresa;Guantânamo;Guantânamo;Cuba;Caribe;MAT-FI-10003101;Material de escritório;Fichários;Wilson Jones Perfurador, Transparente;366;2;0;131,6
3073;MX-2020-155495;12/09/2020;16/09/2020;Classe padrão;JC-16030;Júlio Cardoso;Varejo;Santa Fé;Santa Fé;Argentina;Sul;MAT-AR-10002132;Material de escritório;Arte;Boston Tela, Tamanhos variados;1136,4;5;0,4;94,4
3074;MX-2021-144484;08/10/2021;12/10/2021;Classe padrão;EF-13510;Emily Fernandes;Grande Empresa;Taubaté;São Paulo;Brasil;Sul;MAT-AR-10001017;Material de escritório;Armazenamento;Smead Caixa, Industrial;450;6;0;36
3075;MX-2021-144484;08/10/2021;12/10/2021;Classe padrão;EF-13510;Emily Fernandes;Grande Empresa;Taubaté;São Paulo;Brasil;Sul;MAT-AR-10003740;Material de escritório;Armazenamento;Tenex Bandejas, Tamanho real;1084,8;3;0;216,6
3076;MX-2021-144484;08/10/2021;12/10/2021;Classe padrão;EF-13510;Emily Fernandes;Grande Empresa;Taubaté;São Paulo;Brasil;Sul;MÓV-MÓ-10003775;Móveis;Móveis;Eldon Lâmpada, Durável;296,4;2;0;56
3077;MX-2021-144484;08/10/2021;12/10/2021;Classe padrão;EF-13510;Emily Fernandes;Grande Empresa;Taubaté;São Paulo;Brasil;Sul;MAT-FI-10004209;Material de escritório;Fichários;Avery Capa para fichário, Durável;251,4;3;0;93
3078;MX-2021-101924;31/10/2021;03/11/2021;Segunda classe;JS-15910;Julian Silva;Varejo;Managua;Managua;Nicarágua;Central;MÓV-MÓ-10004431;Móveis;Móveis;Deflect-O Relógio de parede, Preto;2012,4;6;0;301,2
3079;MX-2021-139654;27/11/2021;29/11/2021;Primeira classe;TS-20815;Tânia Santos;Grande Empresa;Cidade do México;Distrito Federal;México;Norte;TEC-CO-10004658;Tecnologia;Copiadoras;Sharp Copiadora, Vermelho;3161,664;2;0,002;1514,064
3080;MX-2021-139654;27/11/2021;29/11/2021;Primeira classe;TS-20815;Tânia Santos;Grande Empresa;Cidade do México;Distrito Federal;México;Norte;MAT-FI-10004997;Material de escritório;Fichários;Ibico Perfurador, Durável;426;2;0;153,2
3081;MX-2021-139654;27/11/2021;29/11/2021;Primeira classe;TS-20815;Tânia Santos;Grande Empresa;Cidade do México;Distrito Federal;México;Norte;MAT-MA-10002131;Material de escritório;Materiais;Stiletto Abridor de carta, Retangular;836;5;0;359
3082;MX-2021-139654;27/11/2021;29/11/2021;Primeira classe;TS-20815;Tânia Santos;Grande Empresa;Cidade do México;Distrito Federal;México;Norte;TEC-TE-10004237;Tecnologia;Telefones;Apple Telefone do escritório, Azul;3481,6;8;0;800
3083;US-2021-164175;14/03/2021;20/03/2021;Classe padrão;AS-10360;Alice Silva;Grande Empresa;Huancayo;Junín;Peru;Sul;MÓV-CA-10001949;Móveis;Cadeiras;HON Poltrona, Ajustável;5515,56;3;0,4;-1011,24
3084;US-2021-164175;14/03/2021;20/03/2021;Classe padrão;AS-10360;Alice Silva;Grande Empresa;Huancayo;Junín;Peru;Sul;MAT-MA-10000125;Material de escritório;Materiais;Stiletto Estilete, Aço;424,44;3;0,4;49,44
3085;US-2021-164175;14/03/2021;20/03/2021;Classe padrão;AS-10360;Alice Silva;Grande Empresa;Huancayo;Junín;Peru;Sul;MAT-EN-10003935;Material de escritório;Envelopes;Ames Envelope kraft, Reciclado;281,88;3;0,4;-108,12
3086;MX-2021-157518;31/05/2021;02/06/2021;Primeira classe;LB-16720;Lavinia Barbosa;Varejo;Medellín;Antioquia;Colômbia;Sul;MÓV-ES-10004419;Móveis;Estantes;Sauder Estante, Preto;2963,4;3;0;414,6
